Date,1st Stage Suction Temperature,1st Stage Suction Pressure,1st Stage Discharge Temperature,1st Stage Discharge Pressure,2nd Stage Suction Temperature,2nd Stage Suction Pressure,2nd Stage Discharge Temperature,2nd Stage Discharge Pressure,3rd Stage Suction Temperature,3rd Stage Suction Pressure,3rd Stage Discharge Temperature,3rd Stage Discharge Pressure,4th Stage Suction Temperature,4th Stage Suction Pressure,4th Stage Discharge Temperature,4th Stage Discharge Pressure,5th Stage Suction Temperature,5th Stage Suction Pressure,5th Stage Discharge Temperature,5th Stage Discharge Pressure,1st Stage Discharge Flow,3rd Stage Discharge Flow,5th Stage Discharge Flow,C3 Splitter Purge to 4th Stage Suction,C2 Splitter Purge to 5th Stage Suction,CW Supply Temperature,CW Flow to Olefins,CW Pressure,Compressor Speed,UHP Steam Flow to KT-1,UHP Steam Pressure,UHP Steam Temperature,HP Steam Extraction Flow from KT-1,HP Steam Extraction Pressure,HP Steam Extraction Temperature,E-24 PG Inlet Temperature,E-20 <U+0394>T,E-21 <U+0394>T,E-22 <U+0394>T,E-23 <U+0394>T,Total Power
8/27/2017,35.38358,0.485575,85.02688,2.365442,37.86291,2.357058,91.93297,6.811212,48.25029,6.724083,100.7054,14.64894,47.80344,14.04971,90.71733,24.63852,37.81648,22.96874,95.62734,40.80928,114.5698,120.4973,122.7845,45.85108,733.5718,30.14231,23.05807,4.421629,4865.069,148.2844,105.7264,451.2146,74.4266,47.61104,358.9176,44.96644,47.16397,43.68268,52.90199,45.75089,18.65866
8/28/2017,36.87779,0.487696,86.52095,2.433333,38.17678,2.348667,92.38239,6.795875,48.57894,6.708525,101.1443,14.61357,48.19995,14.18203,91.11028,24.55899,38.2431,22.88228,95.96565,40.52138,116.3714,120.8421,122.8386,46.33746,695.1195,30.3763,23.04545,4.423192,4877.205,148.4841,105.7248,450.484,74.55197,47.60874,358.2476,45.54487,48.34416,43.80345,52.9444,45.56541,18.89481
8/29/2017,36.92254,0.46485,84.97884,2.417133,38.09078,2.297225,90.87695,6.674825,47.80311,6.591562,99.38068,14.41612,47.32628,14.18259,89.68218,24.31274,38.30554,22.69016,95.47535,40.4736,114.5348,118.1649,118.5053,76.60618,695.6665,30.31049,23.01647,4.418517,4787.924,147.5701,105.7264,451.2366,76.79974,47.60856,358.5638,45.32316,46.88806,43.07383,52.0544,44.35902,18.22126
8/30/2017,35.62783,0.449488,83.70627,2.389579,36.45625,2.273058,90.42985,6.687854,46.59995,6.603358,98.41439,14.50771,46.96519,14.17473,89.29132,24.49317,38.52982,22.84498,95.64158,40.8201,115.779,120.3801,118.9927,67.56796,348.3609,29.87443,23.04317,4.423375,4773.534,148.4291,105.7264,450.4658,76.85496,47.61344,357.9747,45.29155,47.25001,43.8299,51.4492,43.99978,18.92333
8/31/2017,36.04446,0.441021,82.66232,2.406858,34.99426,2.208108,88.32301,6.525304,45.43486,6.446987,96.61809,14.20325,46.17577,14.35587,88.12766,24.07002,38.29555,22.52294,94.8847,40.38657,114.174,114.7848,113.3647,96.41466,739.0156,30.10208,23.01837,4.420546,4707.762,144.7717,105.7274,450.1379,77.11367,47.63302,357.2294,44.72639,47.66806,42.88815,50.44232,43.40127,18.38821
9/1/2017,35.32816,0.390767,87.49523,2.213738,33.2046,2.054212,85.8396,6.121946,43.53272,6.058896,94.36309,13.43831,43.95595,14.1881,86.8249,23.02773,36.67259,21.70787,94.03147,39.96668,101.6801,100.8755,100.1842,100.0023,693.3699,30.02425,23.02454,4.419642,4630.943,139.2172,105.7276,450.6595,80.08235,47.64477,357.7744,42.53031,54.29062,42.30688,50.40715,44.29458,16.86703
9/2/2017,35.78944,0.374617,93.91314,2.123513,33.24255,2.039754,87.68928,6.161325,43.7038,6.092567,95.56028,13.61004,44.51347,14.12356,88.48218,23.32395,37.17924,21.9257,94.97609,40.39935,100.1686,105.462,104.0779,99.95571,336.0891,29.97198,23.0205,4.426183,4666.643,142.8548,105.7284,453.4896,81.80098,47.66693,360.6815,43.05345,60.6706,43.98548,51.04681,45.42873,17.60366
9/3/2017,34.95479,0.395071,87.66663,2.120292,32.35111,2.105446,87.15565,6.358975,42.92855,6.2819,94.87691,13.99332,44.06694,13.88737,87.399,23.82391,36.39662,22.29984,94.22024,40.40806,105.2601,113.1679,111.1192,60.43898,274.2237,28.71652,23.09566,4.435992,4730.065,147.2085,105.7259,453.132,81.63383,47.63025,360.5134,42.69872,55.31552,44.2271,50.80997,44.70028,17.94287
9/4/2017,36.77013,0.446671,82.66392,2.231108,35.57549,2.251804,90.72884,6.730358,46.16241,6.639367,97.65864,14.67556,47.45399,14.32538,89.65949,24.768,39.38618,23.04905,96.94158,40.83622,116.7546,124.1946,121.9141,67.09519,177.1489,30.12717,22.97418,4.419637,4805.748,151.0467,105.727,450.4452,77.23832,47.6135,358.6572,45.85873,47.08843,44.56643,50.20465,43.80076,19.05844
9/5/2017,36.38781,0.437779,86.01851,2.257242,34.69202,2.186383,86.24681,6.44605,44.98028,6.372029,93.48711,13.97957,45.78928,14.46687,86.2347,23.72455,37.82292,22.2879,94.56853,40.27211,104.9728,110.1246,107.8335,94.19792,1128.54,30.19213,22.95455,4.4237,4652.229,141.3108,105.7262,453.9318,77.66553,47.7464,361.1217,44.11121,51.32649,41.26653,47.69783,42.12349,17.21896
9/6/2017,36.09783,0.438679,91.66425,2.252229,35.306,2.200454,88.65803,6.5302,45.34917,6.448537,95.07846,14.20705,46.61247,14.39934,87.87484,24.09717,38.71291,22.53151,95.27044,40.59231,109.8706,116.7779,113.8743,98.2052,478.8272,30.29338,22.96065,4.429542,4730.481,145.9094,105.7264,451.9989,77.53563,47.76826,359.8073,45.09319,56.35825,43.30886,48.46599,42.78165,18.47603
9/7/2017,38.8669,0.463971,95.04412,2.237496,37.18079,2.259263,92.27557,6.700312,46.613,6.611183,97.82877,14.55126,47.60866,14.335,89.45848,24.54718,39.02615,22.87218,94.47357,40.64798,115.8507,123.1461,119.8229,86.89913,277.2324,29.88066,22.97574,4.432088,4816.708,150.5353,105.7224,451.2832,77.53279,47.39416,358.8594,46.01415,57.86333,45.66257,50.22011,43.44434,19.25741
9/8/2017,39.50897,0.464479,90.26283,2.277279,37.27481,2.265833,92.19361,6.728737,46.99479,6.638783,98.0127,14.6123,48.03794,14.48438,89.63739,24.61463,39.47672,22.92894,94.59613,40.61214,117.48,123.2803,120.6279,40.42485,248.204,30.07554,22.99229,4.432358,4802.732,150.2815,105.7266,450.755,76.81607,47.53972,358.6159,46.3722,52.98801,45.19882,49.97477,43.26519,19.15653
9/9/2017,38.87845,0.464563,88.20366,2.303425,37.55437,2.278662,92.22652,6.744721,47.37973,6.655033,98.0112,14.61266,48.43179,14.60266,89.7235,24.57933,39.4393,22.90777,94.21847,40.49115,117.5603,122.9632,120.9517,31.24225,564.3772,30.60425,22.98906,4.433842,4785.593,149.6932,105.7278,449.8559,77.33015,46.98189,356.3537,46.46628,50.64929,44.84679,49.57941,43.25722,19.06481
9/10/2017,38.1158,0.464654,87.92629,2.288304,37.41488,2.291725,92.51463,6.776746,47.3783,6.6871,98.39456,14.69458,48.51807,14.52069,90.12313,24.73722,39.28628,23.07,94.69278,40.95702,117.2736,123.5073,121.234,12.62759,435.121,30.53178,22.96232,4.432492,4803.231,151.0333,105.727,450.402,78.38777,46.8022,356.6866,46.68063,50.51141,45.13633,49.87649,43.4425,19.09417
9/11/2017,38.78426,0.463996,88.10435,2.271179,37.2358,2.27795,92.01816,6.741058,46.80685,6.651137,97.42725,14.61242,47.9858,14.46505,89.11954,24.56986,38.56412,22.92775,93.61428,40.71831,117.3525,122.9901,119.6985,26.21657,330.7804,30.0814,22.95063,4.425267,4775.647,150.6113,105.7257,450.5867,78.85009,46.84153,356.8847,46.06277,50.86855,45.21131,49.44145,43.05677,18.92855
9/12/2017,36.35552,0.464529,86.13149,2.284333,37.05976,2.305262,91.84549,6.788208,46.95621,6.698758,97.53905,14.65615,48.10998,14.56411,89.22604,24.60865,38.7124,22.9505,93.64199,40.59728,116.5302,122.8343,120.6493,18.21941,502.8003,30.29721,22.95132,4.426483,4787.682,151.0804,105.7271,450.5654,79.32568,46.79102,356.8087,46.23507,49.07173,44.88928,49.42907,42.99097,18.89669
9/13/2017,33.94486,0.384404,90.94558,2.280271,34.03157,2.075342,88.52332,6.1471,42.84593,6.079858,94.36719,13.44737,43.70582,14.47161,85.31105,23.02198,36.269,21.67455,92.9987,39.95267,103.7515,103.1703,101.5101,86.74679,818.4582,29.28769,22.95358,4.428717,4643.57,142.0859,105.7267,451.8158,83.65365,46.74628,356.8278,42.50344,56.914,45.67739,50.66137,42.8076,17.35692
9/14/2017,33.34947,0.373125,92.58288,2.27745,32.83125,2.03265,87.57935,6.03205,41.62205,5.96575,93.30735,13.20617,42.63293,14.35527,84.61097,22.75643,35.84162,21.46725,93.33325,40.0765,102.8225,102.3796,96.92942,100.1192,454.4107,28.92578,22.91825,4.430525,4618.3,141.8549,105.7269,453.2877,85.49717,46.7374,357.9325,41.75427,59.75163,45.9573,50.67442,42.8567,17.58863
9/15/2017,33.60573,0.374633,93.18471,2.254533,33.30741,2.039473,88.46959,6.09134,42.57838,6.025973,94.85841,13.40138,43.50643,14.18092,85.61333,22.99643,36.41821,21.67283,93.77693,40.10335,103.3831,102.8563,99.90611,99.9767,972.9528,29.76167,23.24192,4.44286,4630.162,143.4374,105.7274,454.7224,86.27646,46.76519,359.3701,42.61967,59.87729,45.89121,51.35198,42.99365,17.63375
9/16/2017,33.8657,0.362333,93.12714,2.266081,33.3668,2.004505,88.11707,6.001081,42.4288,5.937143,94.48706,13.21813,43.14519,14.23191,85.30598,22.75275,36.03353,21.45164,93.68379,40.00375,103.5654,101.0054,97.97612,100.0152,797.7128,29.51709,23.2068,4.434857,4627.681,143.0192,105.7272,454.7132,87.1091,46.77751,359.3882,41.92019,59.76034,45.68828,51.34188,43.3858,17.6864
9/17/2017,34.74741,0.361425,94.07348,2.288575,33.8125,1.994937,88.6266,5.991208,42.80532,5.927312,95.15561,13.21031,43.67272,14.30556,86.04833,22.75255,36.66461,21.45685,94.44778,40.00677,104.0508,100.1318,97.52254,99.99572,756.8361,29.84754,23.19177,4.431925,4635.846,142.3871,105.7273,456.6091,86.33587,46.78204,361.2197,42.37807,60.26097,45.82129,51.48289,43.67026,17.67461
9/18/2017,35.32063,0.3634,95.06727,2.293475,34.02511,1.999621,89.21724,6.016029,42.98241,5.950025,95.65659,13.27788,43.98438,14.2802,86.41295,22.8199,36.92188,21.49201,94.62163,39.84445,104.1116,101.4308,99.74205,100.0086,798.0163,29.93206,22.99634,4.440842,4654.8,143.6121,105.7274,452.8079,86.57223,46.78721,357.6188,42.88771,61.04217,46.23483,51.67221,43.52525,17.72942
9/19/2017,38.16061,0.447279,88.37303,2.300721,36.8596,2.226704,91.64993,6.606767,46.37054,6.519858,98.95455,14.37511,47.65578,14.35025,91.09786,24.2868,39.54265,22.68443,96.63381,40.55225,115.0021,118.8468,115.5733,99.94299,185.291,30.90182,23.06327,4.439275,4787.607,151.0073,105.7287,451.4582,82.37857,46.63113,357.2097,46.14004,51.51343,45.2794,51.29877,44.95782,19.18985
9/20/2017,41.00246,0.482863,89.10177,2.309625,38.31756,2.303138,93.10934,6.829446,47.89182,6.73475,100.2729,14.77861,49.1615,14.49318,92.84602,24.78302,39.78261,23.0916,96.48304,40.65014,121.3786,125.9512,122.021,71.37442,463.5209,30.87748,23.18886,4.428675,4817.645,154.7894,105.7476,449.9873,82.09204,46.55577,356.3177,47.1778,50.78421,45.21752,51.11141,45.66821,19.96909
9/21/2017,37.19188,0.479842,85.34368,2.263146,36.21922,2.318079,90.70942,6.829204,45.96889,6.738808,98.32367,14.75148,47.16227,14.39145,90.9263,24.7646,38.49644,23.09285,95.22633,40.67492,117.2153,124.2693,120.863,15.06498,399.5207,30.08068,23.25588,4.428858,4807.95,153.9464,105.7321,452.0775,82.70387,46.67159,358.2988,45.59367,49.12446,44.74053,51.1614,45.33263,19.23193
9/22/2017,36.06636,0.4542,91.17481,2.263808,35.38342,2.250883,89.28128,6.642892,45.40746,6.559279,97.48361,14.39418,46.31693,14.45045,90.33013,24.32082,38.1369,22.73203,95.41081,40.57372,111.8054,118.4525,115.9338,65.22841,560.686,29.77461,23.24859,4.435279,4788.455,151.74,105.7276,453.5527,83.97038,46.7844,359.5944,44.80347,55.79139,43.87382,51.16667,45.52666,18.82198
9/23/2017,36.51854,0.430846,93.89685,2.290046,34.48592,2.128017,85.0759,6.253225,43.63685,6.186138,93.80173,13.59776,44.41764,14.48597,87.72895,23.1884,37.14981,21.86026,94.05446,39.98432,104.7435,104.0497,100.9336,100.0238,600.8797,30.08929,23.21976,4.425292,4650.862,141.2147,105.7269,458.6878,82.78864,46.77942,363.4503,43.00825,59.41093,41.43905,49.38409,44.7207,17.20466
9/24/2017,37.11737,0.404663,95.1483,2.297462,34.91765,2.094908,86.36566,6.241663,44.15692,6.171454,95.02705,13.68006,45.02187,14.4466,88.77284,23.37788,37.76628,21.98563,95.27625,40.32575,105.5725,105.9374,104.2261,99.97365,451.4003,30.13715,23.24245,4.431308,4690.522,143.3769,105.7247,456.6831,83.10884,46.81048,361.5162,43.6834,60.23065,42.20874,50.00518,45.08945,17.52906
9/25/2017,38.6506,0.461121,85.87616,2.311325,37.22994,2.266304,91.46545,6.699046,46.75083,6.6114,99.02298,14.54823,47.89801,14.51755,91.90467,24.55575,39.83254,22.89933,96.55476,40.74485,116.6453,120.9704,119.2278,73.32247,367.6592,30.72435,23.2752,4.427379,4797.37,152.1454,105.7262,451.3254,82.1771,46.67695,357.3418,46.3634,48.64623,44.71463,51.12497,45.54127,18.89115
9/26/2017,39.34162,0.472733,84.02934,2.311746,37.53948,2.293592,92.41679,6.801592,47.41131,6.709929,99.95231,14.7708,48.7635,14.5793,92.68117,24.84773,40.44335,23.11859,96.56113,40.71304,119.4572,123.7544,123.1509,59.24022,378.7617,30.91365,23.18551,4.420821,4812.577,153.8658,105.734,450.7402,81.83662,46.70188,357.2406,47.19562,46.48987,45.00548,51.18882,45.48556,19.44035
9/27/2017,36.79088,0.387729,88.29528,2.297854,34.2841,2.069396,87.27029,6.191529,43.89846,6.123854,95.02816,13.59287,44.87107,14.50635,88.8932,23.27003,37.69571,21.89424,94.6342,40.12122,104.2681,104.1016,103.9866,93.9393,841.5544,30.21952,23.20449,4.428554,4700.758,146.3132,105.7209,452.0937,87.60821,46.73856,357.3363,43.78608,54.01119,43.37183,50.15709,45.10711,17.03022
9/28/2017,37.46272,0.378854,90.2196,2.268071,33.98423,2.056867,87.26514,6.189054,43.43207,6.12095,94.60738,13.65458,44.55102,14.30198,88.46089,23.36435,37.26268,21.99596,94.28041,40.37868,103.0319,104.5185,103.4131,99.99048,379.1412,29.68795,23.22597,4.428608,4687.779,147.0369,105.7217,453.4973,88.48744,46.7588,358.8554,43.31106,56.23537,43.83307,50.05635,45.14983,17.11953
9/29/2017,37.07357,0.399492,90.81558,2.298388,34.88617,2.108087,88.43358,6.277554,44.50962,6.206667,95.83604,13.77491,45.58165,14.45497,89.62645,23.53225,38.24457,22.11344,95.31462,40.38648,104.0385,106.9364,106.3022,99.8003,583.1082,30.33045,23.20045,4.431521,4715.334,148.0967,105.7248,455.0639,88.21256,46.75086,360.4773,44.33879,55.92941,43.92395,50.25439,45.28766,17.58972
9/30/2017,38.06368,0.468396,88.721,2.305737,36.43154,2.279758,91.23369,6.743567,46.47758,6.654625,98.87756,14.6545,47.95412,14.50741,91.89367,24.69129,40.02233,22.9973,95.88877,40.61564,116.7761,122.0943,120.801,56.99098,128.1715,30.40167,23.15552,4.428358,4794.683,152.2,105.7186,452.4688,81.79455,46.70143,358.7075,46.45099,52.28946,44.75612,50.92344,45.44268,19.46969
10/1/2017,38.22409,0.484558,87.70228,2.308833,36.62215,2.323008,91.76043,6.864108,47.40784,6.772404,100.193,14.88427,49.11112,14.62253,93.01989,25.03329,40.7511,23.2967,96.35388,40.88437,118.1644,124.5348,124.0516,74.85723,318.5738,31.02393,23.12735,4.419838,4806.085,153.4596,105.718,452.0834,81.2546,46.54926,358.1905,47.61428,51.08012,44.35259,51.08191,45.40561,19.5666
10/2/2017,37.68157,0.482333,87.19956,2.309929,36.33643,2.321875,91.5693,6.8627,47.18492,6.770833,100.0743,14.86139,48.94096,14.70571,92.79413,24.97565,40.24062,23.25455,95.882,40.81909,118.0744,124.4677,123.7958,34.42068,309.7399,30.68859,23.11398,4.421304,4807.59,153.8473,105.7184,452.3805,81.91724,46.70732,358.8876,47.43425,50.86313,44.38438,51.13336,45.35988,19.54976
10/3/2017,37.79194,0.481696,87.06485,2.313442,36.32267,2.317479,91.44597,6.865217,47.18199,6.772721,99.87842,14.85599,49.06323,14.74284,92.65331,24.9393,40.08805,23.21907,95.48213,40.709,118.3825,124.8262,123.9895,42.57588,319.7974,30.61955,23.09917,4.422133,4797.791,154.0973,105.7214,451.8407,82.24015,46.72294,358.5068,47.56599,50.74218,44.26398,50.81518,45.08732,19.58208
10/4/2017,38.00958,0.458633,86.96581,2.302683,36.01535,2.263167,91.00487,6.735025,46.71493,6.648021,99.51266,14.63169,48.39227,14.6726,92.32784,24.67064,39.75047,23.02528,95.73015,40.76541,114.828,120.4298,119.8409,85.42251,353.9443,30.60489,23.0715,4.423529,4793.971,152.213,105.7191,454.1733,82.77285,46.71883,360.3436,47.12055,50.95046,44.28995,51.12039,45.20729,19.06099
10/5/2017,37.63306,0.445108,85.19168,2.297667,35.45045,2.230737,89.20236,6.607988,45.75966,6.525971,97.59062,14.3771,47.44426,14.57858,90.78636,24.27277,39.0391,22.71432,94.47874,40.4881,111.7079,116.3372,115.2264,95.52429,184.0644,30.4706,23.07484,4.422525,4734.657,148.7884,105.7174,454.9896,82.41085,46.74128,360.3905,46.13733,49.74123,43.4427,50.14636,44.64903,18.21622
10/6/2017,37.50758,0.439496,85.3287,2.302337,35.50092,2.221579,89.50407,6.58445,45.9535,6.501925,97.9237,14.3328,47.53855,14.5608,91.11754,24.22714,39.01149,22.67247,94.77088,40.46442,111.4112,116.1039,114.806,94.75216,303.0587,30.56786,23.08571,4.421483,4749.986,149.0609,105.7163,455.2861,82.76702,46.74495,360.7437,46.21626,49.82778,43.55056,50.38515,44.90128,18.21394
10/7/2017,37.11802,0.439529,84.32285,2.251508,34.07879,2.216821,87.92047,6.581567,44.59645,6.498754,96.48824,14.39125,46.2699,14.29745,89.72318,24.30457,37.39671,22.77026,93.21909,40.65332,111.0561,116.3746,114.1469,61.5768,170.3073,29.23733,23.11865,4.423821,4728.62,149.2527,105.7129,455.4361,83.49333,46.59465,360.4539,44.6204,50.24406,43.32402,50.21834,45.10278,18.09627
10/8/2017,37.04657,0.407521,84.21647,2.2765,34.68338,2.141892,87.72212,6.366379,44.57987,6.290608,95.91541,14.00332,45.91967,14.39899,88.9204,23.79191,37.61796,22.35685,93.54113,40.35653,107.8329,109.5601,108.2607,82.89982,677.6038,29.84291,23.1004,4.426158,4692.374,144.7822,105.7121,457.551,82.66592,46.6731,362.0591,44.26002,49.53309,43.14225,49.99574,44.66038,17.4044
10/9/2017,36.78067,0.405667,87.6013,2.30515,37.674,2.170275,91.88249,6.385621,46.41963,6.307933,97.81088,14.03158,46.94735,14.49619,89.81964,23.88559,38.93768,22.38647,95.85266,40.67411,108.7257,110.3734,109.801,100.0356,407.4736,30.63444,23.06534,4.422017,4749.009,146.6255,105.7141,455.3893,82.63146,46.74287,360.4958,45.30267,49.9273,45.46285,50.86353,44.51697,17.45395
10/10/2017,35.65543,0.365888,85.02808,2.276842,36.49974,2.065579,89.22053,6.092704,44.76678,6.026075,95.14941,13.45995,45.09223,14.31818,87.76952,23.09234,37.21137,21.75607,94.31533,40.207,103.1286,101.116,100.5457,100.072,755.9452,30.07709,23.07592,4.433142,4697.53,145.6602,105.7147,456.251,88.09438,46.90828,361.6167,43.48706,48.52834,44.45375,50.05718,44.28246,16.16766
10/11/2017,36.01384,0.360042,84.06677,2.303112,36.84038,2.049187,89.45788,6.058646,44.9508,5.991792,95.23761,13.388,45.47646,14.40935,88.57505,23.00131,37.70566,21.69612,94.84335,40.19322,103.7197,100.8134,98.34453,100.0534,506.7166,30.46138,23.05169,4.434071,4685.751,145.2828,105.7137,455.0745,88.31511,46.76225,360.2538,43.76006,47.22639,44.50709,49.76115,44.815,16.04515
10/12/2017,35.7581,0.360042,83.90178,2.294529,36.96284,2.0531,89.69344,6.059479,44.97146,5.993912,95.55796,13.3951,45.44425,14.34378,88.9621,23.0258,37.57032,21.7137,95.07993,40.28449,103.5879,99.92709,98.80689,100.0383,518.6475,30.54928,23.09193,4.435358,4702.259,146.4254,105.7137,455.2832,89.3513,46.77816,360.6594,43.75311,46.93894,44.72198,50.1137,45.20898,15.99974
10/13/2017,35.40709,0.359113,83.32527,2.26265,35.8714,2.055921,88.22302,6.087608,44.2524,6.020587,94.4968,13.46472,44.71668,14.17281,87.93393,23.11839,36.96591,21.78441,94.10963,40.36329,102.7936,101.5343,100.0857,100.0627,369.6935,29.8662,23.07862,4.432575,4676.985,145.2029,105.7128,455.4976,87.77231,46.76497,360.6813,43.19447,47.45387,43.97062,49.78013,44.73945,16.06476
10/14/2017,36.73925,0.363604,85.70442,2.308692,36.72717,2.073263,89.58875,6.151446,45.31375,6.081621,96.04543,13.60497,46.05946,14.36671,89.41389,23.30587,38.14221,21.92909,95.22923,40.37197,103.0949,103.6431,102.4718,98.88863,561.2257,30.59758,23.07904,4.433788,4695.641,144.3792,105.7141,455.9634,85.26994,46.75189,361.0734,44.42993,48.97725,44.275,49.98597,44.98396,16.24762
10/15/2017,36.7423,0.375558,86.00134,2.2837,36.71107,2.103925,89.94207,6.236529,45.46032,6.164471,96.39088,13.76446,46.33291,14.25777,89.61211,23.50618,38.28875,22.10478,95.15578,40.43834,104.6347,106.129,104.5284,99.9915,440.3651,30.53723,23.09352,4.428488,4704.856,146.0478,105.7146,455.3652,85.57061,46.75358,360.6081,44.62729,49.29027,44.48175,50.05797,44.98483,16.69025
10/16/2017,36.57381,0.476779,87.41357,2.274213,38.15187,2.350929,93.0979,6.832637,47.63802,6.743104,99.86483,14.82582,48.51708,14.30501,92.08491,24.908,39.88731,23.19752,94.90003,40.72649,116.2504,122.5777,121.5679,86.88737,103.3082,30.50572,23.11799,4.42725,4833.555,155.3705,105.7393,452.6991,84.02039,46.73774,359.5891,46.68325,49.2617,45.45988,51.34775,45.40166,18.46163
10/17/2017,37.73115,0.482192,87.32023,2.286338,39.01588,2.365171,94.03153,6.879008,48.66318,6.78635,100.6443,14.91634,49.6061,14.43012,92.96935,25.04421,40.69923,23.30092,95.39676,40.83643,118.2607,124.2454,123.4377,76.482,145.0803,30.92381,23.05674,4.423696,4825.923,155.4408,105.7731,452.1829,82.5497,46.73522,359.2826,47.72639,48.30436,45.36835,51.03821,45.24297,18.67279
10/18/2017,37.39335,0.482913,87.39726,2.298425,39.19541,2.375225,93.83995,6.893925,49.01887,6.800954,101.0827,14.92754,49.9098,14.55856,93.50316,25.09454,40.77568,23.35213,95.89798,41.04398,118.3219,124.3934,123.5448,84.08573,264.4942,30.9833,22.88496,4.427442,4840.792,155.3421,105.7872,452.0637,82.13214,46.73146,359.2818,47.88711,48.20185,44.82108,51.17287,45.61605,19.67121
10/19/2017,38.15542,0.488233,88.21864,2.290933,39.44371,2.379458,93.81616,6.904,49.05691,6.810746,101.3453,14.95046,50.01211,14.59361,93.727,25.1363,40.78855,23.3974,96.10674,41.11165,118.1611,124.1057,123.5329,64.68843,269.6521,30.92522,22.73607,4.428962,4848.613,155.5953,105.7856,452.428,82.23818,46.71703,359.5502,47.96357,48.77492,44.75925,51.3332,45.76343,19.66219
10/20/2017,37.95466,0.485838,88.03167,2.318358,39.79449,2.381925,93.93631,6.896646,49.51219,6.803971,101.6338,14.89516,50.19845,14.76314,93.74237,25.00855,41.20119,23.27975,96.23973,40.79973,117.6258,122.8667,122.8565,96.94018,259.5681,31.42168,22.71112,4.424788,4833.959,154.7413,105.7386,451.7298,82.0175,46.82956,359.1646,48.09035,48.23718,44.42412,51.43537,45.65202,19.51555
10/21/2017,36.98591,0.482333,86.80708,2.289525,39.00288,2.374921,92.67698,6.833121,48.63066,6.745946,100.7539,14.74184,49.1434,14.65525,92.7537,24.77712,40.20997,23.11668,95.37552,40.69125,113.441,119.2849,119.4306,99.23938,340.1465,31.1003,22.74141,4.427542,4831.797,153.7238,105.7365,453.8713,83.56445,46.73059,360.7108,47.02749,47.8042,44.04632,51.61052,45.72621,18.81064
10/22/2017,37.58297,0.484313,87.9139,2.284083,39.30458,2.375863,93.41601,6.823592,48.77305,6.737717,101.3205,14.72695,49.21769,14.66387,93.21273,24.77403,40.00748,23.09945,95.79613,40.78866,113.248,119.1226,120.1447,82.0246,355.0821,30.9868,22.71093,4.425675,4870.556,153.6496,105.7422,453.8194,82.95915,46.71519,360.6674,46.91707,48.60932,44.64296,52.10278,46.29566,18.93654
